instance_file,n_items,capacity,dp_value,dp_weight,dp_feasible,dp_time_ms,dp_selected_items,gnn_value,gnn_weight,gnn_feasible_actual,gnn_time_ms,gnn_gap,gnn_ratio,gnn_selected_items,gnn_feasible_reported,gnn_items_out_of_range,gnn_oor_item_count,gnn_infeasibility_reason,greedy_value,greedy_weight,greedy_feasible_actual,greedy_time_ms,greedy_gap,greedy_ratio,greedy_selected_items,ga_value,ga_weight,ga_feasible_actual,ga_time_ms,ga_gap,ga_ratio,ga_selected_items,dqn_value,dqn_weight,dqn_feasible_actual,dqn_time_ms,dqn_gap,dqn_ratio,dqn_selected_items
instance_0144.npz,10,2380.0,2917.0,2316.0,1,11.2539,"[1, 3, 6]",2799.0,2280.0,1,2.3431,0.040453,0.959547,"[1, 2, 4, 7]",1,0,0,ok,2861.0,2296.0,1,0.045,0.019198,0.980802,"[1, 4, 6, 9]",2917.0,2316.0,1,53.6022,0.0,1.0,"[1, 3, 6]",,,,,,,
instance_0145.npz,76,16585.0,19478.0,16582.0,1,823.8213,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 20, 22, 23, 24, 25, 27, 32, 35, 36, 38, 40, 42, 43, 44, 48, 50, 56, 58, 60, 63, 69, 72, 75]",19464.0,16565.0,1,3.3256,0.000719,0.999281,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 20, 22, 23, 24, 25, 27, 28, 31, 32, 35, 36, 38, 40, 41, 42, 43, 44, 48, 50, 56, 58, 60, 63, 72, 73, 75]",1,0,0,ok,19464.0,16565.0,1,0.0742,0.000719,0.999281,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 20, 22, 23, 24, 25, 27, 28, 31, 32, 35, 36, 38, 40, 41, 42, 43, 44, 48, 50, 56, 58, 60, 63, 72, 73, 75]",19462.0,16584.0,1,85.9904,0.000821,0.999179,"[0, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 20, 22, 23, 24, 25, 27, 28, 31, 32, 35, 36, 38, 41, 42, 43, 44, 48, 50, 56, 58, 60, 63, 69, 72, 73, 75]",,,,,,,
instance_0146.npz,87,21446.0,25748.0,21446.0,1,1303.2055,"[0, 2, 3, 5, 6, 7, 8, 9, 13, 15, 18, 19, 20, 24, 25, 26, 28, 34, 41, 43, 44, 45, 46, 48, 50, 53, 56, 57, 60, 62, 63, 68, 70, 72, 73, 75, 76, 77, 79]",25649.0,21433.0,1,3.2138,0.003845,0.996155,"[0, 2, 3, 5, 6, 7, 8, 9, 13, 15, 18, 19, 20, 24, 25, 26, 27, 28, 32, 33, 34, 38, 41, 43, 44, 45, 46, 48, 50, 53, 56, 57, 60, 62, 63, 68, 70, 72, 73, 74, 75, 76, 77, 80]",1,0,0,ok,25743.0,21445.0,1,0.0531,0.000194,0.999806,"[0, 2, 3, 5, 6, 7, 8, 9, 13, 15, 18, 19, 20, 24, 25, 26, 27, 28, 32, 34, 41, 43, 44, 45, 46, 48, 53, 56, 57, 60, 62, 63, 70, 72, 73, 74, 75, 76, 77, 79, 84]",25698.0,21431.0,1,117.5302,0.001942,0.998058,"[0, 2, 3, 5, 6, 7, 8, 9, 15, 18, 19, 21, 24, 25, 26, 28, 32, 34, 41, 43, 44, 45, 46, 48, 53, 56, 57, 60, 62, 63, 70, 72, 73, 75, 76, 77, 79]",,,,,,,
instance_0147.npz,90,21560.0,25841.0,21554.0,1,1450.2184,"[1, 2, 5, 8, 10, 12, 13, 14, 16, 17, 19, 20, 24, 25, 27, 28, 29, 32, 34, 38, 39, 40, 45, 48, 56, 57, 58, 64, 65, 66, 67, 70, 76, 77, 78, 79, 82, 83, 85, 86, 89]",25798.0,21559.0,1,6.2473,0.001664,0.998336,"[1, 2, 5, 8, 10, 12, 13, 15, 16, 18, 19, 20, 24, 25, 27, 28, 29, 32, 34, 38, 39, 40, 45, 47, 48, 49, 56, 57, 58, 59, 61, 64, 65, 66, 67, 68, 70, 76, 77, 78, 79, 82, 83, 85, 86, 89]",1,0,0,ok,25841.0,21554.0,1,0.0534,0.0,1.0,"[1, 2, 5, 8, 10, 12, 13, 14, 16, 17, 19, 20, 24, 25, 27, 28, 29, 32, 34, 38, 39, 40, 45, 48, 56, 57, 58, 64, 65, 66, 67, 70, 76, 77, 78, 79, 82, 83, 85, 86, 89]",25813.0,21556.0,1,188.3263,0.001084,0.998916,"[1, 2, 5, 10, 12, 13, 14, 16, 17, 19, 20, 24, 25, 27, 28, 32, 33, 34, 38, 39, 40, 45, 48, 56, 57, 58, 65, 66, 67, 70, 76, 77, 78, 79, 82, 83, 85, 86, 89]",,,,,,,
instance_0148.npz,46,12791.0,14322.0,12791.0,1,650.1266,"[0, 1, 2, 4, 6, 7, 12, 14, 15, 18, 21, 22, 23, 26, 27, 28, 29, 33, 34, 40, 42, 44]",14211.0,12699.0,1,5.1839,0.00775,0.99225,"[0, 1, 2, 4, 6, 7, 9, 10, 12, 14, 16, 18, 21, 22, 23, 26, 27, 28, 29, 31, 33, 34, 40, 42, 44]",1,0,0,ok,14215.0,12698.0,1,0.0398,0.007471,0.992529,"[0, 1, 2, 4, 6, 7, 9, 10, 12, 14, 15, 18, 21, 22, 23, 26, 27, 29, 31, 33, 34, 40, 42, 44, 45]",14294.0,12785.0,1,102.7915,0.001955,0.998045,"[0, 1, 2, 4, 6, 7, 10, 12, 14, 15, 16, 21, 22, 26, 27, 29, 33, 34, 35, 40, 42]",,,,,,,
instance_0149.npz,90,21375.0,24587.0,21371.0,1,1628.7017,"[4, 5, 6, 7, 8, 10, 11, 18, 19, 21, 22, 24, 25, 26, 28, 29, 30, 31, 34, 36, 37, 41, 42, 43, 44, 45, 46, 51, 53, 54, 55, 56, 58, 62, 64, 67, 70, 71, 72, 73, 75, 80, 81, 83, 84, 88, 89]",24558.0,21336.0,1,6.4118,0.001179,0.998821,"[4, 5, 6, 7, 8, 9, 10, 11, 18, 19, 21, 22, 24, 25, 28, 29, 30, 31, 34, 36, 37, 41, 42, 43, 44, 45, 46, 51, 53, 54, 55, 56, 58, 62, 64, 67, 70, 71, 72, 73, 75, 80, 81, 83, 84, 88, 89]",1,0,0,ok,24558.0,21336.0,1,0.0522,0.001179,0.998821,"[4, 5, 6, 7, 8, 9, 10, 11, 18, 19, 21, 22, 24, 25, 28, 29, 30, 31, 34, 36, 37, 41, 42, 43, 44, 45, 46, 51, 53, 54, 55, 56, 58, 62, 64, 67, 70, 71, 72, 73, 75, 80, 81, 83, 84, 88, 89]",24566.0,21371.0,1,165.7294,0.000854,0.999146,"[0, 5, 6, 7, 8, 9, 10, 11, 18, 19, 21, 22, 24, 25, 28, 29, 30, 31, 34, 36, 37, 41, 42, 43, 44, 45, 46, 51, 53, 54, 55, 56, 58, 62, 64, 67, 70, 71, 73, 75, 80, 83, 84, 88, 89]",,,,,,,
instance_0150.npz,25,6304.0,7039.0,6302.0,1,128.9715,"[0, 1, 5, 8, 10, 11, 12, 13, 15, 16, 18, 24]",6983.0,6260.0,1,2.2982,0.007956,0.992044,"[0, 1, 3, 5, 8, 10, 11, 12, 13, 15, 16, 17, 18, 20]",1,0,0,ok,7035.0,6295.0,1,0.0431,0.000568,0.999432,"[0, 1, 3, 5, 10, 11, 12, 13, 15, 16, 18, 20, 24]",7039.0,6302.0,1,100.3978,0.0,1.0,"[0, 1, 5, 8, 10, 11, 12, 13, 15, 16, 18, 24]",,,,,,,
instance_0151.npz,38,9484.0,10484.0,9478.0,1,273.6004,"[0, 3, 7, 8, 9, 13, 14, 16, 17, 20, 21, 24, 25, 26, 28, 29, 30, 32, 33, 35]",10427.0,9430.0,1,3.3012,0.005437,0.994563,"[0, 3, 4, 7, 8, 9, 12, 13, 14, 15, 16, 17, 20, 21, 24, 25, 26, 27, 28, 29, 30, 33, 35]",1,0,0,ok,10475.0,9458.0,1,0.0396,0.000858,0.999142,"[0, 3, 7, 8, 9, 13, 14, 15, 16, 17, 20, 21, 24, 26, 27, 28, 29, 30, 32, 33, 35]",10484.0,9478.0,1,78.06,0.0,1.0,"[0, 3, 7, 8, 9, 13, 14, 16, 17, 20, 21, 24, 25, 26, 28, 29, 30, 32, 33, 35]",,,,,,,
instance_0152.npz,56,16660.0,19845.0,16653.0,1,720.6158,"[1, 3, 4, 7, 12, 14, 18, 19, 22, 23, 25, 28, 29, 32, 33, 34, 36, 37, 38, 40, 43, 44, 45, 46, 47, 51, 54]",19763.0,16643.0,1,3.638,0.004132,0.995868,"[0, 1, 3, 4, 7, 10, 12, 14, 18, 19, 21, 22, 23, 25, 28, 29, 30, 32, 33, 34, 36, 37, 38, 40, 43, 44, 45, 46, 51, 54, 55]",1,0,0,ok,19845.0,16653.0,1,0.0452,0.0,1.0,"[1, 3, 4, 7, 12, 14, 18, 19, 22, 23, 25, 28, 29, 32, 33, 34, 36, 37, 38, 40, 43, 44, 45, 46, 47, 51, 54]",19794.0,16645.0,1,59.3087,0.00257,0.99743,"[1, 3, 7, 12, 14, 18, 19, 21, 22, 23, 25, 28, 29, 32, 33, 36, 37, 38, 40, 44, 45, 46, 47, 51, 54, 55]",,,,,,,
instance_0153.npz,66,17729.0,20455.0,17723.0,1,951.1418,"[1, 3, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 18, 19, 22, 25, 26, 27, 29, 32, 35, 36, 41, 43, 44, 45, 48, 49, 51, 52, 53, 54, 55, 56, 62, 63]",20419.0,17695.0,1,3.1326,0.00176,0.99824,"[0, 1, 2, 3, 5, 7, 10, 12, 13, 14, 15, 16, 17, 18, 19, 22, 25, 26, 27, 29, 30, 32, 35, 36, 41, 42, 43, 44, 45, 48, 49, 51, 52, 53, 54, 55, 56, 62, 63]",1,0,0,ok,20437.0,17706.0,1,0.0451,0.00088,0.99912,"[0, 1, 3, 5, 6, 7, 10, 12, 13, 14, 15, 16, 17, 18, 19, 22, 25, 26, 27, 29, 32, 35, 36, 41, 43, 44, 45, 48, 49, 51, 52, 53, 54, 55, 56, 60, 62, 63]",20443.0,17722.0,1,192.2191,0.000587,0.999413,"[1, 2, 3, 6, 7, 10, 12, 13, 14, 15, 16, 17, 18, 19, 22, 25, 26, 27, 29, 30, 32, 35, 36, 41, 43, 44, 45, 48, 49, 51, 53, 54, 55, 56, 62, 63]",,,,,,,
instance_0154.npz,57,16674.0,18609.0,16674.0,1,751.1114,"[0, 1, 2, 4, 7, 8, 9, 20, 21, 22, 23, 26, 27, 28, 29, 30, 31, 33, 35, 37, 39, 41, 43, 44, 50, 51, 53, 54, 55]",18560.0,16627.0,1,3.6718,0.002633,0.997367,"[0, 1, 2, 4, 6, 7, 8, 9, 12, 17, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31, 33, 35, 37, 39, 41, 42, 43, 44, 50, 51, 53, 54, 55, 56]",1,0,0,ok,18560.0,16627.0,1,0.0405,0.002633,0.997367,"[0, 1, 2, 4, 6, 7, 8, 9, 12, 17, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31, 33, 35, 37, 39, 41, 42, 43, 44, 50, 51, 53, 54, 55, 56]",18595.0,16669.0,1,141.4661,0.000752,0.999248,"[0, 1, 2, 4, 6, 7, 8, 9, 20, 21, 22, 23, 27, 28, 29, 30, 31, 33, 35, 37, 41, 42, 43, 44, 51, 53, 54]",,,,,,,
instance_0155.npz,65,16386.0,19559.0,16385.0,1,871.5568,"[2, 3, 5, 6, 9, 10, 14, 16, 17, 20, 21, 26, 27, 28, 31, 32, 36, 39, 43, 44, 45, 47, 48, 52, 53, 54, 57, 60, 61, 63]",19380.0,16343.0,1,3.9864,0.009152,0.990848,"[0, 2, 3, 5, 6, 9, 10, 14, 17, 18, 20, 21, 23, 25, 26, 27, 28, 31, 32, 36, 39, 44, 46, 47, 48, 50, 52, 53, 54, 56, 57, 58, 59, 60, 61, 63, 64]",1,0,0,ok,19470.0,16319.0,1,0.045,0.00455,0.99545,"[0, 2, 3, 5, 6, 9, 10, 14, 16, 17, 18, 20, 21, 25, 26, 27, 28, 31, 36, 39, 43, 44, 45, 47, 48, 50, 52, 53, 54, 56, 57, 58, 60, 61, 63]",19547.0,16371.0,1,93.4751,0.000614,0.999386,"[2, 3, 5, 9, 10, 14, 16, 17, 20, 21, 26, 28, 31, 36, 39, 43, 44, 45, 47, 48, 50, 52, 53, 54, 57, 60, 61, 63, 64]",,,,,,,
instance_0156.npz,87,23171.0,26462.0,23167.0,1,1617.0231,"[1, 2, 3, 4, 6, 7, 10, 11, 14, 15, 18, 20, 22, 23, 24, 25, 26, 27, 28, 30, 34, 37, 39, 40, 41, 42, 43, 44, 46, 48, 49, 52, 54, 55, 56, 59, 61, 62, 64, 65, 66, 71, 72, 73, 76, 78, 79, 80, 83, 85, 86]",26402.0,23126.0,1,3.6852,0.002267,0.997733,"[1, 2, 3, 4, 6, 7, 10, 11, 14, 15, 18, 20, 22, 23, 24, 25, 26, 27, 30, 34, 39, 40, 41, 42, 43, 44, 46, 48, 49, 52, 53, 54, 55, 56, 59, 61, 62, 64, 65, 66, 68, 71, 72, 73, 76, 78, 79, 80, 82, 83, 85, 86]",1,0,0,ok,26462.0,23167.0,1,0.0487,0.0,1.0,"[1, 2, 3, 4, 6, 7, 10, 11, 14, 15, 18, 20, 22, 23, 24, 25, 26, 27, 28, 30, 34, 37, 39, 40, 41, 42, 43, 44, 46, 48, 49, 52, 54, 55, 56, 59, 61, 62, 64, 65, 66, 71, 72, 73, 76, 78, 79, 80, 83, 85, 86]",26438.0,23154.0,1,98.3071,0.000907,0.999093,"[1, 2, 3, 6, 7, 10, 11, 14, 15, 16, 18, 20, 22, 23, 24, 25, 26, 27, 28, 34, 37, 39, 40, 41, 43, 44, 46, 48, 52, 54, 55, 56, 59, 61, 62, 64, 65, 66, 71, 72, 73, 76, 78, 79, 80, 85, 86]",,,,,,,
instance_0157.npz,14,3005.0,3429.0,2997.0,1,28.826,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",2907.0,2689.0,1,2.4907,0.152231,0.847769,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",1,0,0,ok,3349.0,2905.0,1,0.0293,0.02333,0.97667,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10]",3406.0,3002.0,1,111.5695,0.006707,0.993293,"[0, 1, 3, 4, 5, 7, 8, 9, 10]",,,,,,,
instance_0158.npz,21,5127.0,6128.0,5124.0,1,87.8737,"[0, 5, 6, 7, 9, 11, 12, 13, 15, 18, 19, 20]",6013.0,5041.0,1,2.0103,0.018766,0.981234,"[0, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 18, 19, 20]",1,0,0,ok,6072.0,5061.0,1,0.0312,0.009138,0.990862,"[0, 5, 6, 7, 9, 10, 11, 13, 15, 18, 19, 20]",6128.0,5124.0,1,95.0877,0.0,1.0,"[0, 5, 6, 7, 9, 11, 12, 13, 15, 18, 19, 20]",,,,,,,
instance_0159.npz,45,13229.0,15743.0,13219.0,1,474.5962,"[0, 1, 2, 7, 8, 9, 11, 12, 14, 15, 17, 18, 19, 21, 24, 26, 27, 30, 31, 33, 36, 37, 38, 40, 43, 44]",15694.0,13224.0,1,4.0105,0.003112,0.996888,"[0, 1, 2, 3, 5, 7, 8, 9, 11, 12, 14, 17, 18, 19, 21, 24, 26, 27, 29, 30, 31, 33, 36, 37, 38, 40, 43]",1,0,0,ok,15743.0,13219.0,1,0.0548,0.0,1.0,"[0, 1, 2, 7, 8, 9, 11, 12, 14, 15, 17, 18, 19, 21, 24, 26, 27, 30, 31, 33, 36, 37, 38, 40, 43, 44]",15714.0,13221.0,1,91.8054,0.001842,0.998158,"[0, 1, 2, 3, 8, 9, 11, 14, 17, 18, 19, 21, 24, 26, 29, 30, 33, 36, 37, 38, 40, 43, 44]",,,,,,,
instance_0160.npz,91,26854.0,30933.0,26852.0,1,2007.3916,"[0, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 18, 19, 26, 30, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 47, 48, 50, 53, 55, 56, 57, 59, 60, 62, 64, 65, 67, 69, 71, 75, 78, 80, 81, 83, 84, 85, 86, 87]",30791.0,26793.0,1,3.8747,0.004591,0.995409,"[0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 26, 27, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 50, 52, 53, 55, 56, 57, 59, 60, 61, 62, 64, 65, 69, 70, 71, 73, 75, 78, 80, 81, 82, 83, 84, 85, 86, 87]",1,0,0,ok,30915.0,26834.0,1,0.0756,0.000582,0.999418,"[0, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 18, 19, 26, 27, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47, 48, 50, 52, 53, 55, 56, 57, 59, 60, 62, 64, 65, 67, 69, 71, 73, 75, 77, 78, 80, 81, 83, 84, 86, 87]",30906.0,26837.0,1,142.6801,0.000873,0.999127,"[0, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 18, 19, 26, 30, 34, 35, 36, 37, 39, 40, 41, 44, 46, 47, 50, 53, 55, 56, 57, 59, 60, 62, 64, 65, 67, 69, 71, 73, 75, 77, 78, 80, 81, 83, 84, 86, 87]",,,,,,,
instance_0161.npz,71,22070.0,24314.0,22070.0,1,1310.0062,"[0, 1, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 26, 27, 29, 30, 31, 34, 36, 39, 40, 42, 43, 44, 45, 47, 48, 49, 51, 52, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66]",24293.0,22060.0,1,3.2755,0.000864,0.999136,"[0, 1, 3, 5, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 26, 27, 29, 30, 31, 32, 34, 36, 40, 41, 43, 44, 45, 46, 47, 48, 49, 51, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 70]",1,0,0,ok,24299.0,22054.0,1,0.0648,0.000617,0.999383,"[0, 1, 5, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 26, 27, 29, 30, 31, 34, 36, 39, 40, 41, 43, 44, 45, 47, 48, 49, 51, 52, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 70]",24298.0,22066.0,1,190.7033,0.000658,0.999342,"[0, 1, 5, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 23, 26, 27, 29, 30, 31, 32, 34, 36, 40, 41, 43, 45, 46, 47, 48, 49, 51, 52, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66]",,,,,,,
instance_0162.npz,47,18059.0,20623.0,18059.0,1,621.9734,"[0, 1, 2, 3, 4, 5, 7, 10, 11, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 26, 27, 29, 30, 33, 34, 35, 36, 38, 41, 44, 46]",20389.0,17832.0,1,3.0429,0.011347,0.988653,"[0, 1, 2, 3, 4, 5, 7, 10, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 26, 27, 29, 30, 32, 33, 34, 35, 36, 41, 44, 46]",1,0,0,ok,20589.0,17987.0,1,0.0534,0.001649,0.998351,"[0, 1, 2, 3, 4, 5, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 26, 27, 29, 30, 33, 35, 36, 41, 44, 46]",20620.0,18046.0,1,70.6278,0.000145,0.999855,"[0, 1, 2, 3, 4, 5, 7, 10, 11, 12, 13, 14, 16, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 33, 35, 36, 41, 44, 46]",,,,,,,
instance_0163.npz,18,7543.0,8566.0,7510.0,1,103.3128,"[0, 1, 3, 4, 5, 7, 8, 13, 14, 15, 17]",8374.0,7259.0,1,2.1104,0.022414,0.977586,"[0, 1, 3, 5, 7, 8, 10, 11, 13, 14, 15, 17]",1,0,0,ok,8374.0,7259.0,1,0.0476,0.022414,0.977586,"[0, 1, 3, 5, 7, 8, 10, 11, 13, 14, 15, 17]",8556.0,7534.0,1,36.2292,0.001167,0.998833,"[0, 1, 3, 7, 8, 10, 11, 12, 13, 14, 15, 17]",,,,,,,
instance_0164.npz,22,7492.0,8493.0,7471.0,1,139.6543,"[0, 2, 3, 4, 5, 6, 8, 12, 13, 14, 16, 17, 18, 21]",8294.0,7255.0,1,2.9002,0.023431,0.976569,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 18, 21]",1,0,0,ok,8423.0,7362.0,1,0.0407,0.008242,0.991758,"[0, 2, 4, 5, 6, 7, 8, 12, 13, 14, 16, 17, 18, 21]",8493.0,7471.0,1,39.6184,0.0,1.0,"[0, 2, 3, 4, 5, 6, 8, 12, 13, 14, 16, 17, 18, 21]",,,,,,,
instance_0165.npz,74,24170.0,27125.0,24163.0,1,1484.7669,"[0, 1, 2, 5, 6, 7, 8, 10, 12, 14, 15, 16, 17, 21, 22, 23, 24, 25, 27, 29, 30, 32, 33, 34, 35, 36, 38, 40, 41, 42, 43, 46, 51, 53, 54, 55, 56, 57, 60, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71]",27121.0,24159.0,1,3.3116,0.000147,0.999853,"[0, 1, 2, 5, 6, 7, 8, 10, 12, 14, 15, 16, 17, 19, 21, 22, 23, 24, 25, 27, 29, 30, 32, 33, 35, 36, 38, 40, 41, 42, 43, 46, 47, 50, 51, 53, 54, 55, 56, 57, 60, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72]",1,0,0,ok,27119.0,24150.0,1,0.0639,0.000221,0.999779,"[0, 1, 2, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 19, 21, 22, 23, 24, 25, 27, 29, 30, 32, 33, 34, 35, 36, 38, 40, 41, 42, 43, 46, 47, 50, 51, 53, 54, 55, 56, 57, 60, 61, 62, 64, 65, 66, 67, 68, 70, 71, 72]",27100.0,24162.0,1,360.7448,0.000922,0.999078,"[0, 1, 2, 5, 6, 7, 10, 12, 14, 15, 16, 17, 19, 21, 22, 23, 24, 25, 29, 30, 32, 33, 34, 35, 36, 38, 40, 41, 42, 43, 46, 50, 53, 54, 55, 56, 57, 60, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72]",,,,,,,
instance_0166.npz,10,3301.0,3792.0,3276.0,1,23.4943,"[0, 1, 2, 3, 5, 7, 8, 9]",3725.0,3140.0,1,1.7399,0.017669,0.982331,"[1, 2, 3, 5, 6, 7, 8, 9]",1,0,0,ok,3725.0,3140.0,1,0.0689,0.017669,0.982331,"[1, 2, 3, 5, 6, 7, 8, 9]",3792.0,3276.0,1,45.6926,0.0,1.0,"[0, 1, 2, 3, 5, 7, 8, 9]",,,,,,,
instance_0167.npz,46,15280.0,16882.0,15273.0,1,572.9647,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 26, 29, 31, 36, 37, 38, 40, 41, 42, 43, 44, 45]",16874.0,15261.0,1,2.4487,0.000474,0.999526,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 29, 31, 32, 36, 37, 38, 40, 41, 42, 43, 44, 45]",1,0,0,ok,16874.0,15261.0,1,0.0817,0.000474,0.999526,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 29, 31, 32, 36, 37, 38, 40, 41, 42, 43, 44, 45]",16881.0,15269.0,1,106.8221,5.9e-05,0.999941,"[0, 1, 2, 3, 5, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 29, 31, 36, 37, 38, 40, 41, 42, 43, 44, 45]",,,,,,,
instance_0168.npz,78,27694.0,30592.0,27692.0,1,1743.1007,"[0, 1, 2, 3, 5, 8, 9, 10, 13, 14, 15, 16, 17, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 38, 39, 40, 41, 42, 44, 46, 48, 50, 51, 52, 54, 56, 57, 58, 59, 60, 63, 64, 67, 68, 69, 70, 72, 74, 75]",30383.0,27509.0,1,3.7593,0.006832,0.993168,"[0, 1, 2, 3, 5, 8, 9, 10, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 37, 38, 39, 40, 44, 46, 48, 50, 51, 52, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 72, 74, 75]",1,0,0,ok,30551.0,27658.0,1,0.088,0.00134,0.99866,"[0, 1, 2, 3, 5, 8, 9, 10, 13, 14, 15, 16, 17, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 37, 38, 39, 40, 42, 44, 46, 48, 50, 51, 52, 54, 56, 57, 58, 59, 60, 62, 63, 64, 66, 67, 68, 69, 70, 72, 74, 75, 77]",30564.0,27683.0,1,153.7766,0.000915,0.999085,"[0, 1, 2, 3, 5, 8, 9, 10, 13, 14, 15, 16, 17, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 34, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 50, 51, 52, 54, 56, 57, 58, 59, 62, 63, 67, 68, 69, 70, 72, 74, 75]",,,,,,,
instance_0169.npz,89,31983.0,35226.0,31982.0,1,2341.6849,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 13, 15, 18, 19, 20, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 69, 70, 71, 72, 76, 77, 78, 80, 81, 85, 88]",35170.0,31949.0,1,3.4799,0.00159,0.99841,"[0, 1, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 18, 19, 20, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 76, 77, 78, 80, 81, 85, 88]",1,0,0,ok,35191.0,31962.0,1,0.0871,0.000994,0.999006,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 18, 19, 20, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 76, 77, 78, 80, 81, 85, 88]",35153.0,31952.0,1,89.2805,0.002072,0.997928,"[0, 1, 2, 4, 5, 6, 7, 9, 10, 13, 15, 19, 20, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 76, 78, 80, 81, 85, 88]",,,,,,,
