instance_file,n_items,capacity,total_weight,total_value,feasible,inference_time_ms,selected_items
instance_0696.npz,38,15833,15830,16558,1,42.6384,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37]"
instance_0697.npz,39,19371,19347,20267,1,54.4836,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]"
instance_0698.npz,63,34839,34807,35949,1,156.531,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 56, 57, 59, 60, 61, 62]"
instance_0699.npz,38,19506,19500,20908,1,52.0264,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 31, 33, 34, 35, 36]"
instance_0700.npz,90,999,998,1284,1,2.4866,"[2, 38, 58]"
instance_0701.npz,62,993,993,1262,1,1.802,"[8, 31, 38, 48, 53]"
instance_0702.npz,59,982,975,1234,1,1.6621,"[28, 34]"
instance_0703.npz,35,985,984,1214,1,0.8718,"[1, 20, 27, 28, 31]"
instance_0704.npz,79,1853,1851,2360,1,5.0891,"[5, 34, 52, 78]"
instance_0705.npz,23,968,968,1176,1,0.5334,[6]
instance_0706.npz,37,1110,1109,1374,1,1.2986,"[0, 11, 15, 32]"
instance_0707.npz,88,3839,3837,4880,1,18.0897,"[0, 24, 52, 73, 82, 83]"
instance_0708.npz,94,4382,4382,5593,1,23.412,"[2, 28, 31, 34, 44, 48, 71, 79]"
instance_0709.npz,42,2166,2165,2785,1,4.3768,"[14, 23, 25, 39]"
instance_0710.npz,86,5099,5099,6558,1,24.6326,"[0, 9, 12, 21, 28, 42, 46, 49, 72]"
instance_0711.npz,98,5792,5790,7300,1,34.2405,"[1, 13, 20, 21, 31, 37, 46, 57, 59, 64, 75, 93, 97]"
instance_0712.npz,26,1710,1709,2132,1,2.006,"[0, 11, 20]"
instance_0713.npz,92,6028,6027,7706,1,32.7443,"[2, 9, 22, 28, 35, 38, 56, 69, 70, 74, 90]"
instance_0714.npz,28,2099,2098,2631,1,2.8823,"[8, 9, 18]"
instance_0715.npz,81,6636,6633,8337,1,31.5033,"[1, 6, 8, 10, 18, 21, 29, 31, 35, 39, 40, 54, 55, 62, 78]"
instance_0716.npz,47,3816,3815,4795,1,10.5075,"[3, 6, 10, 11, 29, 31, 40, 42]"
instance_0717.npz,66,6087,6084,7664,1,23.424,"[2, 13, 14, 19, 24, 29, 33, 42, 44, 49, 59]"
instance_0718.npz,93,8383,8383,10452,1,44.8199,"[6, 8, 9, 28, 39, 54, 57, 59, 62, 73, 76, 80, 82, 85, 87, 89]"
instance_0719.npz,42,4354,4348,5432,1,9.9063,"[1, 9, 17, 18, 21, 28, 36, 38]"
instance_0720.npz,44,4345,4342,5271,1,10.1013,"[0, 10, 12, 14, 19, 24, 38, 39]"
instance_0721.npz,36,3999,3995,4961,1,7.4944,"[1, 5, 7, 9, 12, 18, 21, 33, 34]"
instance_0722.npz,20,2373,2333,2889,1,2.2518,"[6, 9, 10, 12]"
instance_0723.npz,74,8516,8516,10398,1,35.7106,"[0, 3, 8, 9, 11, 15, 19, 20, 21, 32, 33, 39, 44, 48, 50, 51, 52, 56, 57, 64, 68, 70]"
instance_0724.npz,55,7055,7054,8818,1,23.3579,"[3, 7, 13, 16, 18, 19, 25, 36, 37, 40, 42, 44, 45, 52, 54]"
instance_0725.npz,52,6547,6546,7804,1,20.7028,"[1, 5, 7, 10, 23, 25, 27, 35, 37, 38, 48, 51]"
instance_0726.npz,87,12204,12203,15082,1,66.3422,"[4, 9, 11, 15, 18, 35, 38, 40, 45, 48, 49, 50, 55, 56, 62, 73, 74, 75, 78, 79, 80, 82, 85]"
instance_0727.npz,44,7337,7333,8942,1,19.1852,"[9, 10, 11, 16, 21, 26, 32, 33, 34, 37, 39, 41, 42]"
instance_0728.npz,57,8600,8592,10243,1,30.4817,"[0, 2, 8, 12, 14, 15, 17, 20, 27, 28, 41, 43, 47, 48, 52, 55]"
instance_0729.npz,48,6750,6748,8036,1,19.2593,"[0, 4, 7, 14, 15, 16, 18, 22, 24, 26, 30, 35, 46]"
instance_0730.npz,52,7600,7596,9404,1,24.2927,"[3, 4, 13, 14, 15, 16, 19, 20, 24, 26, 28, 30, 32, 40, 42, 44, 47]"
instance_0731.npz,36,6083,6079,7438,1,12.864,"[0, 3, 7, 9, 10, 15, 16, 23, 27, 28, 32, 33, 35]"
instance_0732.npz,47,7759,7758,9439,1,20.5648,"[5, 6, 7, 8, 10, 15, 20, 21, 30, 36, 40, 42, 45]"
instance_0733.npz,50,9056,9051,11011,1,29.8923,"[1, 2, 5, 8, 13, 14, 15, 17, 21, 23, 24, 33, 35, 39, 41, 46]"
instance_0734.npz,56,9628,9625,11904,1,34.7265,"[0, 3, 4, 8, 10, 14, 17, 18, 24, 27, 29, 33, 37, 40, 42, 45, 46, 48, 50, 53, 54]"
instance_0735.npz,62,12695,12686,14888,1,49.4177,"[1, 4, 5, 6, 7, 9, 10, 12, 13, 15, 18, 20, 22, 27, 34, 42, 45, 47, 50, 52, 53, 59]"
instance_0736.npz,14,1489,1488,1769,1,1.1531,"[0, 3, 4, 5, 10, 12, 13]"
instance_0737.npz,68,11367,11367,13547,1,48.6819,"[0, 2, 4, 6, 14, 15, 17, 18, 19, 20, 21, 22, 31, 32, 37, 41, 48, 50, 53, 55, 56, 60, 62, 63, 66, 67]"
instance_0738.npz,16,2912,2909,3510,1,2.595,"[3, 6, 10, 11, 12, 14]"
instance_0739.npz,30,6470,6459,7395,1,11.8834,"[0, 3, 6, 9, 13, 17, 20, 21, 22, 23, 24, 26]"
instance_0740.npz,93,18790,18789,22240,1,117.0787,"[0, 8, 9, 10, 12, 16, 19, 20, 21, 26, 30, 34, 35, 36, 37, 38, 40, 42, 44, 47, 49, 51, 53, 54, 55, 60, 61, 62, 63, 64, 75, 77, 79, 81, 82, 85, 87, 91]"
instance_0741.npz,14,1764,1761,1936,1,1.1496,"[2, 3, 5, 8, 9, 12, 13]"
instance_0742.npz,26,5569,5568,6849,1,8.7549,"[10, 14, 15, 17, 19, 21, 22, 23, 24]"
instance_0743.npz,26,5119,5119,5829,1,8.5408,"[0, 1, 2, 4, 6, 8, 12, 13, 14, 18, 25]"
instance_0744.npz,24,5577,5572,6279,1,8.9001,"[3, 4, 5, 8, 10, 11, 14, 18, 19, 21]"
instance_0745.npz,35,9068,9068,10892,1,20.7615,"[1, 3, 4, 7, 10, 16, 18, 21, 22, 23, 27, 29, 30, 32]"
instance_0746.npz,52,10776,10775,12756,1,38.2807,"[1, 2, 3, 5, 6, 7, 10, 12, 13, 20, 25, 28, 30, 34, 35, 38, 39, 42, 43, 44, 45, 49, 50, 51]"
instance_0747.npz,84,20928,20928,25236,1,123.0405,"[0, 3, 4, 18, 19, 21, 22, 23, 24, 25, 27, 32, 33, 34, 35, 36, 39, 40, 41, 48, 49, 51, 52, 53, 54, 55, 60, 63, 64, 66, 69, 70, 71, 76, 78, 80, 81, 82, 83]"
instance_0748.npz,42,10616,10612,11762,1,29.0245,"[4, 5, 12, 13, 14, 16, 17, 18, 19, 20, 22, 23, 24, 27, 28, 29, 30, 32, 33, 35, 37, 38, 39]"
instance_0749.npz,62,15498,15493,18353,1,64.2247,"[0, 1, 2, 6, 7, 9, 11, 12, 13, 14, 15, 16, 23, 26, 27, 29, 31, 32, 34, 35, 36, 39, 40, 41, 45, 48, 49, 52, 54, 56, 60, 61]"
instance_0750.npz,67,15872,15871,18457,1,68.2915,"[0, 3, 5, 6, 8, 9, 10, 14, 15, 16, 17, 18, 20, 22, 25, 27, 28, 30, 32, 34, 35, 36, 37, 40, 41, 42, 44, 45, 47, 51, 52, 54, 55, 56, 57, 58, 62, 65]"
instance_0751.npz,52,13603,13599,16072,1,47.5592,"[0, 1, 3, 7, 9, 11, 15, 16, 20, 24, 25, 26, 28, 29, 32, 33, 36, 37, 39, 42, 43, 46, 48, 49, 50, 51]"
instance_0752.npz,20,6622,6607,7642,1,7.0857,"[1, 2, 3, 4, 5, 8, 9, 10, 15, 16, 18]"
instance_0753.npz,46,13698,13689,15831,1,48.3303,"[2, 4, 9, 10, 14, 16, 17, 18, 19, 20, 21, 23, 24, 26, 27, 28, 29, 31, 33, 34, 35, 38, 41, 43, 44, 45]"
instance_0754.npz,70,18753,18748,21786,1,94.5496,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 16, 18, 19, 22, 27, 28, 30, 31, 34, 35, 36, 39, 46, 48, 49, 50, 51, 52, 56, 60, 62, 63, 64, 65, 69]"
instance_0755.npz,81,21108,21105,24816,1,127.5513,"[2, 4, 5, 6, 7, 8, 9, 12, 13, 19, 20, 23, 24, 25, 26, 27, 29, 30, 31, 33, 36, 38, 39, 40, 41, 42, 43, 44, 46, 47, 52, 56, 58, 59, 61, 62, 64, 65, 66, 67, 70, 73, 74, 77, 78, 79]"
instance_0756.npz,45,12197,12197,14312,1,37.1978,"[1, 2, 3, 4, 7, 9, 15, 16, 17, 18, 20, 23, 24, 26, 31, 33, 34, 35, 38, 39, 41, 42, 43]"
instance_0757.npz,94,28777,28777,32282,1,200.4601,"[0, 3, 4, 6, 9, 11, 13, 14, 15, 16, 17, 19, 21, 25, 26, 27, 29, 32, 33, 35, 36, 37, 38, 41, 42, 43, 47, 48, 50, 53, 54, 55, 56, 57, 58, 59, 62, 63, 65, 66, 67, 69, 70, 73, 74, 75, 76, 80, 81, 84, 87, 88, 89, 91, 92]"
instance_0758.npz,55,16119,16116,18071,1,60.3121,"[2, 3, 6, 8, 9, 10, 13, 16, 17, 19, 20, 21, 22, 24, 25, 26, 27, 30, 31, 32, 33, 36, 40, 43, 44, 45, 46, 47, 48, 49, 51, 52, 54]"
instance_0759.npz,83,24840,24840,28998,1,147.6185,"[0, 1, 2, 3, 5, 7, 8, 10, 12, 14, 15, 18, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 41, 42, 47, 49, 51, 52, 53, 54, 56, 58, 60, 61, 63, 64, 69, 70, 72, 73, 74, 77, 80, 82]"
instance_0760.npz,72,20154,20154,22937,1,96.8836,"[2, 3, 4, 5, 6, 7, 11, 13, 14, 16, 17, 18, 19, 20, 21, 24, 25, 26, 29, 30, 31, 32, 33, 34, 35, 38, 39, 40, 43, 46, 47, 48, 50, 51, 52, 53, 56, 58, 59, 60, 62, 63, 65, 68, 71]"
instance_0761.npz,10,3397,3329,3708,1,1.8933,"[0, 1, 6, 7, 8, 9]"
instance_0762.npz,63,19046,19046,21393,1,83.7034,"[0, 1, 2, 3, 4, 6, 8, 9, 12, 13, 14, 15, 16, 18, 20, 22, 23, 25, 28, 29, 32, 34, 35, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 51, 52, 58, 59, 61, 62]"
instance_0763.npz,51,15746,15742,18393,1,56.3961,"[0, 1, 2, 5, 6, 9, 11, 12, 14, 15, 16, 19, 21, 22, 23, 24, 25, 26, 27, 32, 33, 35, 36, 37, 38, 39, 40, 41, 44, 45, 46, 47, 49, 50]"
instance_0764.npz,27,8684,8677,9342,1,15.6665,"[0, 1, 2, 3, 4, 7, 9, 11, 14, 17, 18, 19, 20, 21, 24, 25]"
instance_0765.npz,41,14795,14793,15568,1,42.8062,"[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 22, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
instance_0766.npz,75,23444,23442,26634,1,124.2852,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 17, 20, 22, 23, 25, 26, 27, 28, 30, 31, 33, 34, 36, 39, 40, 41, 42, 43, 44, 45, 47, 48, 49, 50, 52, 55, 58, 59, 60, 62, 65, 66, 67, 68, 70]"
instance_0767.npz,36,11774,11773,12391,1,29.0651,"[0, 1, 2, 3, 4, 6, 8, 10, 12, 13, 14, 15, 16, 18, 19, 20, 22, 23, 26, 27, 30, 31, 32, 33]"
instance_0768.npz,98,34657,34657,39723,1,240.3747,"[0, 2, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 19, 20, 22, 23, 25, 26, 27, 28, 29, 31, 32, 36, 38, 40, 41, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 59, 60, 61, 64, 65, 67, 69, 71, 72, 74, 75, 76, 78, 79, 82, 84, 85, 86, 87, 91, 92, 93, 94, 97]"
instance_0769.npz,82,30552,30550,34716,1,175.1307,"[0, 1, 4, 5, 6, 7, 8, 12, 14, 17, 18, 19, 20, 22, 23, 25, 26, 27, 28, 30, 31, 32, 33, 35, 38, 40, 41, 44, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62, 63, 64, 65, 67, 69, 72, 73, 77, 78, 80, 81]"
instance_0770.npz,42,14331,14331,16341,1,42.1141,"[0, 1, 6, 7, 8, 9, 10, 12, 13, 15, 16, 19, 20, 21, 22, 23, 26, 27, 29, 30, 32, 33, 34, 35, 36, 38, 39, 40, 41]"
instance_0771.npz,93,32397,32394,35973,1,221.4941,"[0, 1, 2, 4, 6, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 36, 37, 40, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54, 56, 57, 60, 61, 63, 64, 65, 66, 67, 68, 69, 73, 74, 75, 76, 78, 80, 82, 83, 84, 86, 87, 88, 89, 90, 91, 92]"
instance_0772.npz,18,7428,7377,7872,1,8.3179,"[0, 1, 2, 3, 5, 7, 8, 9, 10, 13, 15, 16, 17]"
instance_0773.npz,22,7569,7566,8423,1,10.6603,"[0, 2, 4, 5, 7, 8, 9, 11, 12, 14, 16, 17, 19, 20, 21]"
instance_0774.npz,32,13184,13155,14444,1,29.1753,"[1, 2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 21, 24, 25, 26, 28, 29, 30, 31]"
instance_0775.npz,27,9910,9900,10595,1,18.2285,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 18, 19, 21, 22, 24, 26]"
instance_0776.npz,53,20545,20540,23801,1,71.8511,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 23, 24, 25, 26, 27, 28, 32, 33, 35, 36, 37, 39, 40, 43, 44, 47, 49, 50, 52]"
instance_0777.npz,10,2384,2326,2806,1,1.4168,"[0, 1, 2, 3, 4, 6, 9]"
instance_0778.npz,78,31194,31186,34498,1,170.0259,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 16, 17, 18, 22, 23, 24, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 59, 60, 61, 62, 63, 65, 66, 67, 68, 69, 70, 71, 73, 74, 75, 77]"
instance_0779.npz,19,7993,7963,8107,1,9.4933,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 16, 17, 18]"
instance_0780.npz,59,24826,24824,28710,1,106.7428,"[0, 1, 2, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 18, 22, 23, 24, 26, 27, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 49, 52, 53, 54, 56, 57, 58]"
instance_0781.npz,100,43285,43281,48507,1,314.1507,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 14, 16, 19, 20, 21, 22, 23, 25, 26, 28, 31, 32, 34, 35, 38, 39, 41, 42, 44, 46, 47, 48, 49, 50, 51, 52, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 92, 93, 96, 97, 98, 99]"
instance_0782.npz,56,24251,24249,26529,1,101.2296,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 20, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 46, 47, 48, 49, 50, 52, 53, 54, 55]"
instance_0783.npz,41,17422,17419,19247,1,47.6542,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 15, 16, 18, 20, 21, 24, 25, 26, 27, 28, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40]"
instance_0784.npz,63,25574,25574,27192,1,115.2582,"[0, 1, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 47, 48, 49, 50, 51, 52, 56, 57, 58, 60, 61, 62]"
instance_0785.npz,19,10015,9986,11241,1,12.5751,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18]"
instance_0786.npz,97,43189,43189,47600,1,310.9333,"[2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 29, 30, 31, 32, 33, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 54, 55, 56, 57, 58, 60, 61, 62, 63, 65, 66, 67, 69, 71, 72, 73, 74, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86, 89, 90, 91, 92, 93, 94, 95, 96]"
instance_0787.npz,14,6088,6081,6977,1,4.6846,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]"
instance_0788.npz,21,9415,9387,10508,1,12.4896,"[0, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19]"
instance_0789.npz,80,36242,36240,37560,1,208.7246,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 74, 75, 76, 77, 79]"
instance_0790.npz,79,38077,38073,41247,1,213.7475,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 70, 71, 72, 73, 74, 75, 76, 77, 78]"
instance_0791.npz,35,15315,15308,16735,1,36.3201,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34]"
instance_0792.npz,50,27564,27561,30122,1,101.1402,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]"
instance_0793.npz,54,25824,25822,28320,1,96.7221,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 48, 49, 51, 52, 53]"
instance_0794.npz,79,36343,36342,38682,1,210.6841,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 73, 74, 75, 76, 77, 78]"
instance_0795.npz,64,33760,33754,33912,1,155.5313,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
instance_0796.npz,64,33639,33639,35844,1,154.6692,"[0, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63]"
instance_0797.npz,84,37386,37370,39101,1,235.1743,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83]"
instance_0798.npz,48,22133,22118,22264,1,79.2936,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]"
instance_0799.npz,16,7516,7494,7947,1,8.1564,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15]"
instance_0800.npz,56,979,974,1258,1,1.5016,"[35, 43]"
instance_0801.npz,59,971,969,1199,1,1.7325,"[16, 22, 30, 42]"
instance_0802.npz,14,956,926,1186,1,0.2212,[2]
instance_0803.npz,57,1116,1112,1425,1,1.8952,"[2, 6, 23, 37]"
instance_0804.npz,36,1000,998,1287,1,0.9988,[1]
instance_0805.npz,60,1884,1883,2410,1,4.2782,"[1, 7, 8, 23, 44]"
instance_0806.npz,16,888,888,1144,1,0.3928,[15]
instance_0807.npz,49,1945,1942,2429,1,3.5634,"[18, 36, 41]"
instance_0808.npz,42,1800,1768,2259,1,2.7864,"[4, 5, 14, 16, 26, 35]"
instance_0809.npz,58,2774,2773,3420,1,7.8261,"[10, 22, 23, 26, 43, 47]"
instance_0810.npz,15,973,968,1218,1,0.405,[10]
instance_0811.npz,91,5371,5367,6850,1,26.4762,"[3, 6, 19, 25, 27, 53, 54, 56, 61, 78, 81]"
instance_0812.npz,11,959,945,1091,1,0.3187,"[1, 6, 8]"
instance_0813.npz,11,963,963,1199,1,0.2969,[1]
instance_0814.npz,36,2688,2670,3400,1,3.8348,"[2, 4, 9, 11]"
instance_0815.npz,15,1105,1086,1311,1,0.4736,"[0, 4, 9, 10]"
instance_0816.npz,45,3898,3866,4932,1,8.3851,"[4, 9, 19, 34, 37, 38]"
instance_0817.npz,82,7070,7070,8877,1,35.9025,"[24, 32, 33, 37, 44, 47, 53, 54, 65, 66, 68, 70, 73]"
instance_0818.npz,92,7533,7533,9172,1,41.4411,"[2, 5, 8, 10, 12, 13, 21, 25, 27, 28, 50, 53, 61, 72, 77, 80, 82, 91]"
instance_0819.npz,19,1947,1931,2351,1,1.8267,"[1, 5, 10, 13, 17, 18]"
instance_0820.npz,39,4272,4264,5199,1,9.1296,"[0, 3, 4, 5, 17, 22, 23, 26, 31, 36]"
instance_0821.npz,43,4201,4198,5212,1,9.5729,"[1, 5, 9, 15, 18, 28, 29, 36, 40, 41]"
instance_0822.npz,11,1478,1465,1798,1,0.9844,"[5, 7, 8, 10]"
instance_0823.npz,27,3533,3504,4465,1,5.7703,"[0, 4, 8, 10, 26]"
instance_0824.npz,80,9564,9564,11653,1,51.1123,"[5, 7, 8, 10, 13, 21, 23, 24, 25, 30, 32, 34, 35, 36, 39, 51, 64, 67, 69, 71, 72, 74]"
instance_0825.npz,47,5836,5832,7157,1,16.9599,"[1, 2, 7, 20, 21, 22, 29, 31, 32, 39, 40, 43, 44, 46]"
instance_0826.npz,92,12205,12203,15049,1,71.7551,"[7, 19, 25, 27, 32, 37, 39, 40, 41, 43, 49, 52, 53, 54, 55, 56, 63, 65, 68, 76, 88]"
instance_0827.npz,61,8529,8528,10437,1,31.4174,"[1, 3, 4, 6, 16, 19, 23, 30, 32, 37, 38, 45, 48, 49, 50, 54, 56]"
instance_0828.npz,72,9401,9400,11467,1,39.9442,"[0, 3, 6, 9, 11, 13, 14, 16, 19, 24, 25, 29, 32, 33, 34, 39, 40, 41, 44, 47, 52, 55]"
instance_0829.npz,10,2291,2289,2606,1,0.9026,"[0, 6, 8]"
instance_0830.npz,57,9677,9667,11744,1,34.9196,"[0, 6, 7, 13, 14, 24, 25, 26, 27, 29, 31, 32, 42, 44, 47, 49, 50, 53]"
instance_0831.npz,93,14500,14496,17429,1,83.5628,"[0, 1, 3, 12, 16, 19, 23, 25, 26, 27, 28, 31, 33, 37, 40, 45, 49, 53, 54, 57, 59, 61, 63, 76, 80, 81, 82, 83, 91]"
instance_0832.npz,43,6701,6700,7796,1,18.8253,"[1, 3, 6, 8, 12, 19, 22, 23, 24, 25, 30, 33, 34, 37, 39, 41]"
instance_0833.npz,91,15537,15535,19018,1,91.5647,"[1, 8, 10, 11, 12, 13, 14, 18, 28, 30, 36, 37, 38, 42, 46, 50, 53, 54, 56, 58, 59, 66, 67, 72, 74, 76, 78, 80, 85, 88, 90]"
instance_0834.npz,97,15343,15343,18029,1,95.517,"[3, 5, 7, 9, 11, 12, 13, 16, 19, 20, 27, 28, 31, 32, 35, 36, 39, 48, 49, 50, 54, 58, 61, 62, 64, 65, 67, 69, 72, 73, 75, 80, 83, 85, 87, 89]"
instance_0835.npz,64,11477,11472,14382,1,46.8313,"[0, 1, 6, 10, 11, 12, 14, 15, 29, 31, 38, 39, 42, 56, 58, 59, 60, 61, 63]"
instance_0836.npz,93,16178,16178,19371,1,97.0107,"[6, 7, 8, 9, 10, 12, 14, 17, 18, 19, 22, 26, 27, 28, 38, 43, 47, 50, 51, 52, 54, 61, 65, 66, 69, 75, 76, 79, 80, 81, 83, 86, 87, 88, 90]"
instance_0837.npz,75,14548,14538,17481,1,68.2324,"[1, 5, 8, 10, 12, 18, 21, 22, 23, 25, 27, 28, 34, 35, 40, 41, 43, 44, 46, 48, 50, 52, 55, 58, 62, 73, 74]"
